"hz","date","epi_year","epi_week","day","r_mean","r_se","r_lci","r_uci","cases"
"Katwa",2019-04-01,2019,13,239,1.000654457904,0.0995000808428366,0.816666666666667,1.19208333333333,30
"Katwa",2019-04-08,2019,14,246,0.728498835972918,0.090587877489262,0.550423728813559,0.898305084745763,50
"Katwa",2019-04-15,2019,15,253,0.586075438395502,0.0820183862573575,0.408636363636364,0.727272727272727,48
"Katwa",2019-04-22,2019,16,260,0.57809719293681,0.107050369471686,0.4,0.8,48
"Katwa",2019-04-29,2019,17,267,0.582889467620301,0.133544639508604,0.32,0.820999999999999,33
"Katwa",2019-05-06,2019,18,274,0.575685815194192,0.137055293005031,0.333333333333333,0.857142857142857,23
"Katwa",2019-05-13,2019,19,281,0.453449419330944,0.130717186436695,0.210526315789474,0.684210526315789,17
"Katwa",2019-05-20,2019,20,288,0.397549143552216,0.112646208709718,0.2,0.6,13
"Katwa",2019-05-27,2019,21,295,0.47944711441302,0.332164743513919,0,1.25,20
"Katwa",2019-06-03,2019,22,302,0.580933254996634,0.279997455216352,0.166666666666667,1.16666666666667,3
"Katwa",2019-06-10,2019,23,309,0.870474622675502,0.373207727701386,0.2,1.6,5
"Katwa",2019-06-17,2019,24,316,1.87743409327187,0.625059694321392,0.666666666666667,3,5
"Katwa",2019-06-24,2019,25,323,2.08502356788927,0.82304240327895,0.5,3.5,2
"Katwa",2019-07-01,2019,26,330,0.677342357975037,0.217824555662137,0.275,1.11111111111111,2
"Katwa",2019-07-08,2019,27,337,0.638346652778223,0.230999397061736,0.25,1.125,5
"Katwa",2019-07-15,2019,28,344,1.16002751711674,0.699896213319402,0,2.5,8
"Katwa",2019-07-22,2019,29,351,NA,NA,NA,NA,2
"Katwa",2019-07-29,2019,30,358,NA,NA,NA,NA,1
"Katwa",2019-08-05,2019,31,365,0.614861447471702,0.253536772724551,0.166666666666667,1.16666666666667,6
"Katwa",2019-08-12,2019,32,372,0.558431920294023,0.50873728706918,0,1.5,6
"Katwa",2019-08-19,2019,33,379,0.574268675715115,0.289759678600535,0,1.25,2
"Katwa",2019-08-26,2019,34,386,0.566042931355929,0.406973284760828,0,1.5,4
"Katwa",2019-09-02,2019,35,393,0.539318403758017,0.663457875607345,0,2,1
"Katwa",2019-09-09,2019,36,400,0.269323477665673,0.130897931752469,0,0.333333333333333,1
"Katwa",2019-09-16,2019,37,407,NA,NA,NA,NA,3
"Katwa",2019-09-23,2019,38,414,NA,NA,NA,NA,0
"Katwa",2019-09-30,2019,39,421,NA,NA,NA,NA,0
"Katwa",2019-10-07,2019,40,428,NA,NA,NA,NA,1
"Katwa",2019-10-14,2019,41,NA,NA,NA,NA,NA,0
"Kayna",2018-08-13,2018,32,8,NA,NA,NA,NA,0
"Kayna",2018-08-20,2018,33,15,NA,NA,NA,NA,0
"Kayna",2018-08-27,2018,34,22,NA,NA,NA,NA,0
"Kayna",2018-09-03,2018,35,29,NA,NA,NA,NA,0
"Kayna",2018-09-10,2018,36,36,NA,NA,NA,NA,0
"Kayna",2018-09-17,2018,37,43,NA,NA,NA,NA,0
"Kayna",2018-09-24,2018,38,50,NA,NA,NA,NA,0
"Kayna",2018-10-01,2018,39,57,NA,NA,NA,NA,0
"Kayna",2018-10-08,2018,40,64,NA,NA,NA,NA,0
"Kayna",2018-10-15,2018,41,71,NA,NA,NA,NA,0
"Kayna",2018-10-22,2018,42,78,NA,NA,NA,NA,0
"Kayna",2018-10-29,2018,43,85,NA,NA,NA,NA,0
"Kayna",2018-11-05,2018,44,92,NA,NA,NA,NA,0
"Kayna",2018-11-12,2018,45,99,NA,NA,NA,NA,0
"Kayna",2018-11-19,2018,46,106,NA,NA,NA,NA,0
"Kayna",2018-11-26,2018,47,113,NA,NA,NA,NA,0
"Kayna",2018-12-03,2018,48,120,NA,NA,NA,NA,0
"Kayna",2018-12-10,2018,49,127,NA,NA,NA,NA,0
"Kayna",2018-12-17,2018,50,134,NA,NA,NA,NA,0
"Kayna",2018-12-24,2018,51,141,NA,NA,NA,NA,0
"Kayna",2018-12-31,2018,52,148,NA,NA,NA,NA,0
"Kayna",2019-01-07,2019,1,155,NA,NA,NA,NA,2
"Kayna",2019-01-14,2019,2,162,NA,NA,NA,NA,3
"Kayna",2019-01-21,2019,3,169,NA,NA,NA,NA,0
"Kayna",2019-01-28,2019,4,176,NA,NA,NA,NA,0
"Kayna",2019-02-04,2019,5,183,NA,NA,NA,NA,0
"Kayna",2019-02-11,2019,6,190,NA,NA,NA,NA,0
"Kayna",2019-02-18,2019,7,197,NA,NA,NA,NA,0
"Kayna",2019-02-25,2019,8,204,NA,NA,NA,NA,0
"Kayna",2019-03-04,2019,9,211,NA,NA,NA,NA,0
"Kayna",2019-03-11,2019,10,218,NA,NA,NA,NA,1
"Kayna",2019-03-18,2019,11,225,NA,NA,NA,NA,1
"Kayna",2019-03-25,2019,12,232,NA,NA,NA,NA,0
"Kayna",2019-04-01,2019,13,239,NA,NA,NA,NA,0
"Kayna",2019-04-08,2019,14,246,NA,NA,NA,NA,0
"Kayna",2019-04-15,2019,15,253,NA,NA,NA,NA,0
"Kayna",2019-04-22,2019,16,260,NA,NA,NA,NA,0
"Kayna",2019-04-29,2019,17,267,NA,NA,NA,NA,0
"Kayna",2019-05-06,2019,18,274,NA,NA,NA,NA,0
"Kayna",2019-05-13,2019,19,281,NA,NA,NA,NA,0
"Kayna",2019-05-20,2019,20,288,NA,NA,NA,NA,0
"Kayna",2019-05-27,2019,21,295,NA,NA,NA,NA,0
"Kayna",2019-06-03,2019,22,302,NA,NA,NA,NA,0
"Kayna",2019-06-10,2019,23,309,NA,NA,NA,NA,0
"Kayna",2019-06-17,2019,24,316,NA,NA,NA,NA,0
"Kayna",2019-06-24,2019,25,323,NA,NA,NA,NA,0
"Kayna",2019-07-01,2019,26,330,NA,NA,NA,NA,0
"Kayna",2019-07-08,2019,27,337,NA,NA,NA,NA,1
"Kayna",2019-07-15,2019,28,344,NA,NA,NA,NA,0
"Kayna",2019-07-22,2019,29,351,NA,NA,NA,NA,0
"Kayna",2019-07-29,2019,30,358,NA,NA,NA,NA,1
"Kayna",2019-08-05,2019,31,365,NA,NA,NA,NA,1
"Kayna",2019-08-12,2019,32,372,NA,NA,NA,NA,0
"Kayna",2019-08-19,2019,33,379,NA,NA,NA,NA,10
"Kayna",2019-08-26,2019,34,386,0.326513631712557,0.269816896934381,0,1,4
"Kayna",2019-09-02,2019,35,393,0.331551134663003,0.557589285785915,0,2,3
"Kayna",2019-09-09,2019,36,400,NA,NA,NA,NA,1
"Kayna",2019-09-16,2019,37,407,NA,NA,NA,NA,2
"Kayna",2019-09-23,2019,38,414,NA,NA,NA,NA,0
"Kayna",2019-09-30,2019,39,421,NA,NA,NA,NA,0
"Kayna",2019-10-07,2019,40,428,NA,NA,NA,NA,0
"Kayna",2019-10-14,2019,41,NA,NA,NA,NA,NA,0
"Komanda",2018-08-13,2018,32,8,NA,NA,NA,NA,0
"Komanda",2018-08-20,2018,33,15,NA,NA,NA,NA,0
"Komanda",2018-08-27,2018,34,22,NA,NA,NA,NA,0
"Komanda",2018-09-03,2018,35,29,NA,NA,NA,NA,0
"Komanda",2018-09-10,2018,36,36,NA,NA,NA,NA,0
"Komanda",2018-09-17,2018,37,43,NA,NA,NA,NA,0
"Komanda",2018-09-24,2018,38,50,NA,NA,NA,NA,0
"Komanda",2018-10-01,2018,39,57,NA,NA,NA,NA,1
"Komanda",2018-10-08,2018,40,64,NA,NA,NA,NA,0
"Komanda",2018-10-15,2018,41,71,NA,NA,NA,NA,0
"Komanda",2018-10-22,2018,42,78,NA,NA,NA,NA,0
"Komanda",2018-10-29,2018,43,85,NA,NA,NA,NA,0
"Komanda",2018-11-05,2018,44,92,NA,NA,NA,NA,0
"Komanda",2018-11-12,2018,45,99,NA,NA,NA,NA,2
"Komanda",2018-11-19,2018,46,106,NA,NA,NA,NA,1
"Komanda",2018-11-26,2018,47,113,NA,NA,NA,NA,2
"Komanda",2018-12-03,2018,48,120,0.593897635672925,0.277095666623221,0.166666666666667,1.16666666666667,10
"Komanda",2018-12-10,2018,49,127,0.421370093688456,0.231748602648774,0,0.833333333333333,5
"Komanda",2018-12-17,2018,50,134,0.437913749801189,0.243228452612602,0,1,4
"Komanda",2018-12-24,2018,51,141,0.86502701586779,0.826417528773275,0,3,5
"Komanda",2018-12-31,2018,52,148,NA,NA,NA,NA,1
"Komanda",2019-01-07,2019,1,155,NA,NA,NA,NA,0
"Komanda",2019-01-14,2019,2,162,NA,NA,NA,NA,2
"Komanda",2019-01-21,2019,3,169,NA,NA,NA,NA,4
"Komanda",2019-01-28,2019,4,176,NA,NA,NA,NA,0
"Komanda",2019-02-04,2019,5,183,NA,NA,NA,NA,0
"Komanda",2019-02-11,2019,6,190,NA,NA,NA,NA,0
"Komanda",2019-02-18,2019,7,197,NA,NA,NA,NA,0
"Komanda",2019-02-25,2019,8,204,NA,NA,NA,NA,0
"Komanda",2019-03-04,2019,9,211,NA,NA,NA,NA,0
"Komanda",2019-03-11,2019,10,218,NA,NA,NA,NA,0
"Komanda",2019-03-18,2019,11,225,NA,NA,NA,NA,0
"Komanda",2019-03-25,2019,12,232,NA,NA,NA,NA,0
"Komanda",2019-04-01,2019,13,239,NA,NA,NA,NA,0
"Komanda",2019-04-08,2019,14,246,NA,NA,NA,NA,2
"Komanda",2019-04-15,2019,15,253,NA,NA,NA,NA,0
"Komanda",2019-04-22,2019,16,260,NA,NA,NA,NA,1
"Komanda",2019-04-29,2019,17,267,NA,NA,NA,NA,1
"Komanda",2019-05-06,2019,18,274,NA,NA,NA,NA,0
"Komanda",2019-05-13,2019,19,281,NA,NA,NA,NA,0
"Komanda",2019-05-20,2019,20,288,NA,NA,NA,NA,0
"Komanda",2019-05-27,2019,21,295,NA,NA,NA,NA,0
"Komanda",2019-06-03,2019,22,302,NA,NA,NA,NA,0
"Komanda",2019-06-10,2019,23,309,NA,NA,NA,NA,0
"Komanda",2019-06-17,2019,24,316,NA,NA,NA,NA,3
"Komanda",2019-06-24,2019,25,323,NA,NA,NA,NA,0
"Komanda",2019-07-01,2019,26,330,NA,NA,NA,NA,1
"Komanda",2019-07-08,2019,27,337,NA,NA,NA,NA,1
"Komanda",2019-07-15,2019,28,344,NA,NA,NA,NA,1
"Komanda",2019-07-22,2019,29,351,1.52154373593165,0.618651322570182,0.5,2.5,1
"Komanda",2019-07-29,2019,30,358,NA,NA,NA,NA,2
"Komanda",2019-08-05,2019,31,365,NA,NA,NA,NA,0
"Komanda",2019-08-12,2019,32,372,NA,NA,NA,NA,4
"Komanda",2019-08-19,2019,33,379,1.5944963988675,0.499698862778855,0.666666666666667,2.66666666666667,2
"Komanda",2019-08-26,2019,34,386,NA,NA,NA,NA,3
"Komanda",2019-09-02,2019,35,393,NA,NA,NA,NA,0
"Komanda",2019-09-09,2019,36,400,NA,NA,NA,NA,5
"Komanda",2019-09-16,2019,37,407,0.0292083715243533,0.0657112568124906,0,0.166666666666667,3
"Komanda",2019-09-23,2019,38,414,0,0,0,0,5
"Komanda",2019-09-30,2019,39,421,NA,NA,NA,NA,1
"Komanda",2019-10-07,2019,40,428,NA,NA,NA,NA,0
"Komanda",2019-10-14,2019,41,NA,NA,NA,NA,NA,0
"Kyondo",2018-08-13,2018,32,8,NA,NA,NA,NA,0
"Kyondo",2018-08-20,2018,33,15,NA,NA,NA,NA,0
"Kyondo",2018-08-27,2018,34,22,NA,NA,NA,NA,0
"Kyondo",2018-09-03,2018,35,29,NA,NA,NA,NA,0
"Kyondo",2018-09-10,2018,36,36,NA,NA,NA,NA,0
"Kyondo",2018-09-17,2018,37,43,NA,NA,NA,NA,0
"Kyondo",2018-09-24,2018,38,50,NA,NA,NA,NA,0
"Kyondo",2018-10-01,2018,39,57,NA,NA,NA,NA,0
"Kyondo",2018-10-08,2018,40,64,NA,NA,NA,NA,0
"Kyondo",2018-10-15,2018,41,71,NA,NA,NA,NA,1
"Kyondo",2018-10-22,2018,42,78,NA,NA,NA,NA,1
"Kyondo",2018-10-29,2018,43,85,NA,NA,NA,NA,1
"Kyondo",2018-11-05,2018,44,92,NA,NA,NA,NA,1
"Kyondo",2018-11-12,2018,45,99,NA,NA,NA,NA,0
"Kyondo",2018-11-19,2018,46,106,NA,NA,NA,NA,0
"Kyondo",2018-11-26,2018,47,113,NA,NA,NA,NA,1
"Kyondo",2018-12-03,2018,48,120,0.57360797493134,0.437577362183868,0,1.5,1
"Kyondo",2018-12-10,2018,49,127,NA,NA,NA,NA,2
"Kyondo",2018-12-17,2018,50,134,NA,NA,NA,NA,1
"Kyondo",2018-12-24,2018,51,141,NA,NA,NA,NA,0
"Kyondo",2018-12-31,2018,52,148,NA,NA,NA,NA,0
"Kyondo",2019-01-07,2019,1,155,NA,NA,NA,NA,2
"Kyondo",2019-01-14,2019,2,162,NA,NA,NA,NA,1
"Kyondo",2019-01-21,2019,3,169,NA,NA,NA,NA,0
"Kyondo",2019-01-28,2019,4,176,NA,NA,NA,NA,2
"Kyondo",2019-02-04,2019,5,183,NA,NA,NA,NA,2
"Kyondo",2019-02-11,2019,6,190,NA,NA,NA,NA,0
"Kyondo",2019-02-18,2019,7,197,NA,NA,NA,NA,1
"Kyondo",2019-02-25,2019,8,204,NA,NA,NA,NA,0
"Kyondo",2019-03-04,2019,9,211,NA,NA,NA,NA,1
"Kyondo",2019-03-11,2019,10,218,NA,NA,NA,NA,0
"Kyondo",2019-03-18,2019,11,225,NA,NA,NA,NA,0
"Kyondo",2019-03-25,2019,12,232,NA,NA,NA,NA,0
"Kyondo",2019-04-01,2019,13,239,NA,NA,NA,NA,0
"Kyondo",2019-04-08,2019,14,246,NA,NA,NA,NA,0
"Kyondo",2019-04-15,2019,15,253,NA,NA,NA,NA,2
"Kyondo",2019-04-22,2019,16,260,NA,NA,NA,NA,1
"Kyondo",2019-04-29,2019,17,267,NA,NA,NA,NA,0
"Kyondo",2019-05-06,2019,18,274,NA,NA,NA,NA,1
"Kyondo",2019-05-13,2019,19,281,NA,NA,NA,NA,1
"Kyondo",2019-05-20,2019,20,288,NA,NA,NA,NA,0
"Kyondo",2019-05-27,2019,21,295,NA,NA,NA,NA,1
"Kyondo",2019-06-03,2019,22,302,NA,NA,NA,NA,0
"Kyondo",2019-06-10,2019,23,309,NA,NA,NA,NA,0
"Kyondo",2019-06-17,2019,24,316,NA,NA,NA,NA,2
"Kyondo",2019-06-24,2019,25,323,NA,NA,NA,NA,0
"Kyondo",2019-07-01,2019,26,330,NA,NA,NA,NA,1
"Kyondo",2019-07-08,2019,27,337,NA,NA,NA,NA,0
"Kyondo",2019-07-15,2019,28,344,NA,NA,NA,NA,0
"Kyondo",2019-07-22,2019,29,351,NA,NA,NA,NA,0
"Kyondo",2019-07-29,2019,30,358,NA,NA,NA,NA,0
"Kyondo",2019-08-05,2019,31,365,NA,NA,NA,NA,0
"Kyondo",2019-08-12,2019,32,372,NA,NA,NA,NA,0
"Kyondo",2019-08-19,2019,33,379,NA,NA,NA,NA,0
"Kyondo",2019-08-26,2019,34,386,NA,NA,NA,NA,0
"Kyondo",2019-09-02,2019,35,393,NA,NA,NA,NA,0
"Kyondo",2019-09-09,2019,36,400,NA,NA,NA,NA,0
"Kyondo",2019-09-16,2019,37,407,NA,NA,NA,NA,0
"Kyondo",2019-09-23,2019,38,414,NA,NA,NA,NA,0
"Kyondo",2019-09-30,2019,39,421,NA,NA,NA,NA,0
"Kyondo",2019-10-07,2019,40,428,NA,NA,NA,NA,0
"Kyondo",2019-10-14,2019,41,NA,NA,NA,NA,NA,0
"Lolwa",2018-08-13,2018,32,8,NA,NA,NA,NA,0
"Lolwa",2018-08-20,2018,33,15,NA,NA,NA,NA,0
"Lolwa",2018-08-27,2018,34,22,NA,NA,NA,NA,0
"Lolwa",2018-09-03,2018,35,29,NA,NA,NA,NA,0
"Lolwa",2018-09-10,2018,36,36,NA,NA,NA,NA,0
"Lolwa",2018-09-17,2018,37,43,NA,NA,NA,NA,0
"Lolwa",2018-09-24,2018,38,50,NA,NA,NA,NA,0
"Lolwa",2018-10-01,2018,39,57,NA,NA,NA,NA,0
"Lolwa",2018-10-08,2018,40,64,NA,NA,NA,NA,0
"Lolwa",2018-10-15,2018,41,71,NA,NA,NA,NA,0
"Lolwa",2018-10-22,2018,42,78,NA,NA,NA,NA,0
"Lolwa",2018-10-29,2018,43,85,NA,NA,NA,NA,0
"Lolwa",2018-11-05,2018,44,92,NA,NA,NA,NA,0
"Lolwa",2018-11-12,2018,45,99,NA,NA,NA,NA,0
"Lolwa",2018-11-19,2018,46,106,NA,NA,NA,NA,0
"Lolwa",2018-11-26,2018,47,113,NA,NA,NA,NA,0
"Lolwa",2018-12-03,2018,48,120,NA,NA,NA,NA,0
"Lolwa",2018-12-10,2018,49,127,NA,NA,NA,NA,0
"Lolwa",2018-12-17,2018,50,134,NA,NA,NA,NA,0
"Lolwa",2018-12-24,2018,51,141,NA,NA,NA,NA,0
"Lolwa",2018-12-31,2018,52,148,NA,NA,NA,NA,0
"Lolwa",2019-01-07,2019,1,155,NA,NA,NA,NA,0
"Lolwa",2019-01-14,2019,2,162,NA,NA,NA,NA,0
"Lolwa",2019-01-21,2019,3,169,NA,NA,NA,NA,0
"Lolwa",2019-01-28,2019,4,176,NA,NA,NA,NA,0
"Lolwa",2019-02-04,2019,5,183,NA,NA,NA,NA,0
"Lolwa",2019-02-11,2019,6,190,NA,NA,NA,NA,0
"Lolwa",2019-02-18,2019,7,197,NA,NA,NA,NA,0
"Lolwa",2019-02-25,2019,8,204,NA,NA,NA,NA,0
"Lolwa",2019-03-04,2019,9,211,NA,NA,NA,NA,0
"Lolwa",2019-03-11,2019,10,218,NA,NA,NA,NA,0
"Lolwa",2019-03-18,2019,11,225,NA,NA,NA,NA,0
"Lolwa",2019-03-25,2019,12,232,NA,NA,NA,NA,0
"Lolwa",2019-04-01,2019,13,239,NA,NA,NA,NA,0
"Lolwa",2019-04-08,2019,14,246,NA,NA,NA,NA,0
"Lolwa",2019-04-15,2019,15,253,NA,NA,NA,NA,0
"Lolwa",2019-04-22,2019,16,260,NA,NA,NA,NA,0
"Lolwa",2019-04-29,2019,17,267,NA,NA,NA,NA,0
"Lolwa",2019-05-06,2019,18,274,NA,NA,NA,NA,0
"Lolwa",2019-05-13,2019,19,281,NA,NA,NA,NA,0
"Lolwa",2019-05-20,2019,20,288,NA,NA,NA,NA,0
"Lolwa",2019-05-27,2019,21,295,NA,NA,NA,NA,0
"Lolwa",2019-06-03,2019,22,302,NA,NA,NA,NA,0
"Lolwa",2019-06-10,2019,23,309,NA,NA,NA,NA,0
"Lolwa",2019-06-17,2019,24,316,NA,NA,NA,NA,0
"Lolwa",2019-06-24,2019,25,323,NA,NA,NA,NA,0
"Lolwa",2019-07-01,2019,26,330,NA,NA,NA,NA,0
"Lolwa",2019-07-08,2019,27,337,NA,NA,NA,NA,0
"Lolwa",2019-07-15,2019,28,344,NA,NA,NA,NA,1
"Lolwa",2019-07-22,2019,29,351,NA,NA,NA,NA,0
"Lolwa",2019-07-29,2019,30,358,NA,NA,NA,NA,0
"Lolwa",2019-08-05,2019,31,365,NA,NA,NA,NA,1
"Lolwa",2019-08-12,2019,32,372,NA,NA,NA,NA,0
"Lolwa",2019-08-19,2019,33,379,NA,NA,NA,NA,1
"Lolwa",2019-08-26,2019,34,386,NA,NA,NA,NA,0
"Lolwa",2019-09-02,2019,35,393,NA,NA,NA,NA,0
"Lolwa",2019-09-09,2019,36,400,NA,NA,NA,NA,0
"Lolwa",2019-09-16,2019,37,407,NA,NA,NA,NA,0
"Lolwa",2019-09-23,2019,38,414,NA,NA,NA,NA,1
"Lolwa",2019-09-30,2019,39,421,NA,NA,NA,NA,1
"Lolwa",2019-10-07,2019,40,428,NA,NA,NA,NA,0
"Lolwa",2019-10-14,2019,41,NA,NA,NA,NA,NA,1
"Lubero",2018-08-13,2018,32,8,NA,NA,NA,NA,0
"Lubero",2018-08-20,2018,33,15,NA,NA,NA,NA,0
"Lubero",2018-08-27,2018,34,22,NA,NA,NA,NA,0
"Lubero",2018-09-03,2018,35,29,NA,NA,NA,NA,0
"Lubero",2018-09-10,2018,36,36,NA,NA,NA,NA,0
"Lubero",2018-09-17,2018,37,43,NA,NA,NA,NA,0
"Lubero",2018-09-24,2018,38,50,NA,NA,NA,NA,0
"Lubero",2018-10-01,2018,39,57,NA,NA,NA,NA,0
"Lubero",2018-10-08,2018,40,64,NA,NA,NA,NA,0
"Lubero",2018-10-15,2018,41,71,NA,NA,NA,NA,0
"Lubero",2018-10-22,2018,42,78,NA,NA,NA,NA,0
"Lubero",2018-10-29,2018,43,85,NA,NA,NA,NA,0
"Lubero",2018-11-05,2018,44,92,NA,NA,NA,NA,0
"Lubero",2018-11-12,2018,45,99,NA,NA,NA,NA,0
"Lubero",2018-11-19,2018,46,106,NA,NA,NA,NA,0
"Lubero",2018-11-26,2018,47,113,NA,NA,NA,NA,0
"Lubero",2018-12-03,2018,48,120,NA,NA,NA,NA,0
"Lubero",2018-12-10,2018,49,127,NA,NA,NA,NA,0
"Lubero",2018-12-17,2018,50,134,NA,NA,NA,NA,0
"Lubero",2018-12-24,2018,51,141,NA,NA,NA,NA,0
"Lubero",2018-12-31,2018,52,148,NA,NA,NA,NA,0
"Lubero",2019-01-07,2019,1,155,NA,NA,NA,NA,0
"Lubero",2019-01-14,2019,2,162,NA,NA,NA,NA,0
"Lubero",2019-01-21,2019,3,169,NA,NA,NA,NA,0
"Lubero",2019-01-28,2019,4,176,NA,NA,NA,NA,0
"Lubero",2019-02-04,2019,5,183,NA,NA,NA,NA,0
"Lubero",2019-02-11,2019,6,190,NA,NA,NA,NA,0
"Lubero",2019-02-18,2019,7,197,NA,NA,NA,NA,0
"Lubero",2019-02-25,2019,8,204,NA,NA,NA,NA,1
"Lubero",2019-03-04,2019,9,211,NA,NA,NA,NA,2
"Lubero",2019-03-11,2019,10,218,0.659977702179586,0.567722306444329,0,2,1
"Lubero",2019-03-18,2019,11,225,NA,NA,NA,NA,1
"Lubero",2019-03-25,2019,12,232,NA,NA,NA,NA,0
"Lubero",2019-04-01,2019,13,239,NA,NA,NA,NA,1
"Lubero",2019-04-08,2019,14,246,NA,NA,NA,NA,0
"Lubero",2019-04-15,2019,15,253,NA,NA,NA,NA,0
"Lubero",2019-04-22,2019,16,260,NA,NA,NA,NA,0
"Lubero",2019-04-29,2019,17,267,NA,NA,NA,NA,0
"Lubero",2019-05-06,2019,18,274,NA,NA,NA,NA,3
"Lubero",2019-05-13,2019,19,281,0.920358855884812,0.784713674598706,0,3,2
"Lubero",2019-05-20,2019,20,288,NA,NA,NA,NA,1
"Lubero",2019-05-27,2019,21,295,NA,NA,NA,NA,0
"Lubero",2019-06-03,2019,22,302,NA,NA,NA,NA,1
"Lubero",2019-06-10,2019,23,309,NA,NA,NA,NA,0
"Lubero",2019-06-17,2019,24,316,NA,NA,NA,NA,1
"Lubero",2019-06-24,2019,25,323,0.391306730015112,0.297702177530407,0,1,13
"Lubero",2019-07-01,2019,26,330,0.509261598224287,0.697004756987013,0,2,3
"Lubero",2019-07-08,2019,27,337,0.491311013034385,0.68470551574131,0,2,1
"Lubero",2019-07-15,2019,28,344,0.000123793237077601,0.0149071198499986,0,0,1
"Lubero",2019-07-22,2019,29,351,NA,NA,NA,NA,3
"Lubero",2019-07-29,2019,30,358,NA,NA,NA,NA,0
"Lubero",2019-08-05,2019,31,365,NA,NA,NA,NA,0
"Lubero",2019-08-12,2019,32,372,NA,NA,NA,NA,0
"Lubero",2019-08-19,2019,33,379,NA,NA,NA,NA,0
"Lubero",2019-08-26,2019,34,386,NA,NA,NA,NA,0
"Lubero",2019-09-02,2019,35,393,NA,NA,NA,NA,0
"Lubero",2019-09-09,2019,36,400,NA,NA,NA,NA,0
"Lubero",2019-09-16,2019,37,407,NA,NA,NA,NA,0
"Lubero",2019-09-23,2019,38,414,NA,NA,NA,NA,0
"Lubero",2019-09-30,2019,39,421,NA,NA,NA,NA,0
"Lubero",2019-10-07,2019,40,428,NA,NA,NA,NA,0
"Lubero",2019-10-14,2019,41,NA,NA,NA,NA,NA,0
"Mabalako",2018-08-13,2018,32,8,NA,NA,NA,NA,29
"Mabalako",2018-08-20,2018,33,15,NA,NA,NA,NA,12
"Mabalako",2018-08-27,2018,34,22,0.386822426672264,0.618599491319968,0,2,4
"Mabalako",2018-09-03,2018,35,29,NA,NA,NA,NA,1
"Mabalako",2018-09-10,2018,36,36,NA,NA,NA,NA,1
"Mabalako",2018-09-17,2018,37,43,NA,NA,NA,NA,1
"Mabalako",2018-09-24,2018,38,50,NA,NA,NA,NA,2
"Mabalako",2018-10-01,2018,39,57,NA,NA,NA,NA,0
"Mabalako",2018-10-08,2018,40,64,NA,NA,NA,NA,1
"Mabalako",2018-10-15,2018,41,71,NA,NA,NA,NA,0
"Mabalako",2018-10-22,2018,42,78,NA,NA,NA,NA,0
"Mabalako",2018-10-29,2018,43,85,NA,NA,NA,NA,0
"Mabalako",2018-11-05,2018,44,92,NA,NA,NA,NA,0
"Mabalako",2018-11-12,2018,45,99,NA,NA,NA,NA,0
"Mabalako",2018-11-19,2018,46,106,NA,NA,NA,NA,1
"Mabalako",2018-11-26,2018,47,113,NA,NA,NA,NA,0
"Mabalako",2018-12-03,2018,48,120,NA,NA,NA,NA,6
"Mabalako",2018-12-10,2018,49,127,0.380317859999579,0.236101944626708,0,0.8,5
"Mabalako",2018-12-17,2018,50,134,0.314951029526583,0.21529911150497,0,0.75,4
"Mabalako",2018-12-24,2018,51,141,NA,NA,NA,NA,4
"Mabalako",2018-12-31,2018,52,148,NA,NA,NA,NA,0
"Mabalako",2019-01-07,2019,1,155,NA,NA,NA,NA,2
"Mabalako",2019-01-14,2019,2,162,NA,NA,NA,NA,0
"Mabalako",2019-01-21,2019,3,169,NA,NA,NA,NA,0
"Mabalako",2019-01-28,2019,4,176,NA,NA,NA,NA,1
"Mabalako",2019-02-04,2019,5,183,NA,NA,NA,NA,0
"Mabalako",2019-02-11,2019,6,190,NA,NA,NA,NA,0
"Mabalako",2019-02-18,2019,7,197,NA,NA,NA,NA,0
"Mabalako",2019-02-25,2019,8,204,NA,NA,NA,NA,0
"Mabalako",2019-03-04,2019,9,211,NA,NA,NA,NA,0
"Mabalako",2019-03-11,2019,10,218,NA,NA,NA,NA,0
"Mabalako",2019-03-18,2019,11,225,NA,NA,NA,NA,0
"Mabalako",2019-03-25,2019,12,232,NA,NA,NA,NA,0
"Mabalako",2019-04-01,2019,13,239,NA,NA,NA,NA,1
"Mabalako",2019-04-08,2019,14,246,NA,NA,NA,NA,3
"Mabalako",2019-04-15,2019,15,253,2.02044730566512,0.321009839188667,1.41666666666667,2.75,6
"Mabalako",2019-04-22,2019,16,260,1.74589673032552,0.266263665478616,1.25,2.25,10
"Mabalako",2019-04-29,2019,17,267,1.19184078033167,0.185754793572234,0.846739130434783,1.52173913043478,15
"Mabalako",2019-05-06,2019,18,274,1.05188631422097,0.150137364229753,0.741935483870968,1.32258064516129,18
"Mabalako",2019-05-13,2019,19,281,1.04998071238735,0.171448133629533,0.76,1.381,26
"Mabalako",2019-05-20,2019,20,288,1.06018378393082,0.162541793293581,0.75,1.35714285714286,22
"Mabalako",2019-05-27,2019,21,295,0.913891163029456,0.159644394406226,0.64,1.24,24
"Mabalako",2019-06-03,2019,22,302,0.698696439309642,0.108080135809098,0.5,0.90625,22
"Mabalako",2019-06-10,2019,23,309,0.53688420413697,0.109763633751175,0.321428571428571,0.785714285714286,26
"Mabalako",2019-06-17,2019,24,316,0.440568304315471,0.123247382322972,0.19047619047619,0.666666666666667,25
"Mabalako",2019-06-24,2019,25,323,0.517492053895583,0.20001001978909,0.2,1,20
